kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data,flag
RGKK117,49.0,Q,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MAIB060,24.0,I,F,,B,Pelajar SD / SLTP / SLTA,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,04/08/23 14.17,0.0
SCBVW63,4.0,D,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,659.5228065,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.5228065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
SEECU60,31.0,I,F,,K,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.484252,0.0,0.0,0.0,0.0,0.0,2013.343996,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AISM518,39.0,R,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,7.0,4.0,9.0,14.0,9.0,3.0,4.0,1.0,7.0,04/08/23 14.17,0.0
ICW5099,52.0,M,M,,K,Usaha Mandiri,,,1.0,1.0,0.0,1.0,0.0,1.0,,,,5512.491971,5587.834947,6072.930619,6946.341392,5403.343886,6031.972552,6105.44896,5422.54162,5386.785785,24811.183,5064.253585,4615.004851,0.0,0.0,0.0,0.0,0.0,0.0,6105.44896,5422.54162,5386.785785,24811.183,5064.253585,4615.004851,5596.392646,5605.510335,5616.370219,23192.29921,10122.18244,10677.16226,33737.85602,33737.85602,33737.85602,33737.85602,0.0,0.0,0.0,592.4873453,19315.46028,40865.15657,0.0,2052.096668,267.3114454,628.2431805,0.0,60619.57333,0.0,0.0,14.0,16.0,11.0,14.0,9.0,8.0,7.0,2.0,5.0,13.0,5.0,4.0,04/08/23 14.17,0.0
IEO0224,43.0,X,F,,K,,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.892717,0.0,0.0,0.0,0.0,0.0,3322.921541,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,04/08/23 14.17,0.0
TJS0348,54.0,K,M,,D,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,1.0,RITEL,,,231173.8211,184663.9511,119178.9767,0.0,0.0,0.0,248721.7219,232450.1616,119155.8819,0,0.0,0.0,1422.223214,1422.223214,0.0,0.0,0.0,0.0,245885.4987,229613.9384,119155.8819,0.0,0.0,0.0,350104.0305,350104.5602,0.0,0.0,0.0,0.0,350104.5602,350104.5602,0.0,0.0,0.0,0.0,41640.08067,317699.766,0.0,0.0,0.0,0.0,57911.64096,430994.0458,119845.8425,0.0,0.0,0.0,12.0,25.0,1.0,0.0,0.0,0.0,22.0,30.0,2.0,0.0,0.0,0.0,04/08/23 14.17,0.0
SKQM106,35.0,G,F,,K,Usaha Mandiri,HASIL DAGANG,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
JGE3702,50.0,H,M,,K,Karyawan,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
TLS3710,32.0,H,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MSNP678,52.0,R,F,,J,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
DZR3287,36.0,K,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,788.2683422,2297.157199,0.0,0.0,0.0,0.0,0,3510.775028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.775028,0.0,6415.711403,6632.131468,6807.97694,6807.97694,7022.445444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.898481,2266.399325,0.0,0.0,0.0,0.0,0.0,7191.174353,0.0,1.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
TIE8565,35.0,H,F,,B,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
YGI2781,3.0,I,,,,,,Jasa Kesehatan Poliklinik,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
O421330,45.0,N,F,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MZZ4714,39.0,R,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,87.0,51.0,14.0,0.0,0.0,15.0,22.0,15.0,2.0,0.0,0.0,04/08/23 14.17,0.0
NBOT949,1.0,B,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
PGC3525,1.0,M,,,,,,Perd. Bahan Konstruksi Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
C955919,28.0,B,F,,B,Mahasiswa Diploma / S1 / S2,SUAMI,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MOJ0499,37.0,H,F,,K,Pedagang,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,3613.379818,3397.473521,4271.006085,4885.473643,5971.770078,7920.723784,2593.091648,5593.69169,3884.371738,8148.11759,6094.160405,8883.840593,0.0,0.0,0.0,0.0,0.0,0.0,2387.692323,5388.292365,3678.972413,7942.718265,5888.76108,8678.441268,1156.180891,1347.07185,1537.013006,1726.00928,1914.065242,2101.185602,0.0,0.0,0.0,0.0,0.0,0.0,48082.76055,54456.29183,60254.52573,50178.68103,33866.82023,38692.99951,45082.1605,55450.11684,55990.77988,52232.63822,30544.24473,44714.07248,642.0,750.0,872.0,756.0,507.0,396.0,79.0,68.0,69.0,66.0,57.0,44.0,04/08/23 14.17,0.0
LM23492,46.0,B,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,35852.50242,261.0091817,230.8898144,0.0,0.0,0.0,29987.87849,204.8005906,128.4345894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29987.87849,204.8005906,128.4345894,0.0,0.0,0.0,54828.96963,0.0,0.0,0.0,0.0,0.0,54828.96963,0.0,0.0,0.0,0.0,0.0,27700.93553,70.70816929,1476.762514,0.0,0.0,1223.795276,57484.32979,147.0741704,1642.026997,0.0,0.0,1230.01849,33.0,7.0,12.0,9.0,2.0,3.0,22.0,15.0,22.0,20.0,20.0,18.0,04/08/23 14.17,0.0
CB67470,4.0,B,,,,,,Perdagangan Impor Gula,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,12.0,14.0,17.0,12.0,04/08/23 14.17,0.0
AURL337,0.0,X,,,,,,Restoran / Rumah Makan,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
SOGE624,54.0,K,F,,K,Ibu RT,suami,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3476.743687,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3476.743687,0.0,0.0,0.0,0.0,0.0,28672.31145,29263.8234,29847.79239,30424.31468,30993.48517,31548.32234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366.690734,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
RU14381,51.0,I,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.7071991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,4.0,9.0,16.0,0.0,1.0,3.0,5.0,4.0,9.0,04/08/23 14.17,0.0
YX03986,67.0,N,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,183.8398896,870.5140214,2215.735591,6290.227966,0.0,0.0,0.0,295.0948193,1213.674502,1756.501428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0948193,1213.674502,1756.501428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.6727046,5139.906886,3943.08505,5780.304524,7109.071594,14836.99981,662.12268,4780.404879,3494.316015,4879.863119,6575.812219,1238.390748,14.0,34.0,29.0,31.0,42.0,64.0,4.0,5.0,3.0,5.0,4.0,4.0,04/08/23 14.17,0.0
AIT6883,53.0,J,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,1.0,1.0,0.0,RITEL,,,32711.77953,48611.35022,44870.59223,45029.99014,34501.97695,39953.50406,81024.00654,82649.99909,92466.73453,72243.80238,77414.92021,11838.13548,41647.02362,0.0,36725.76378,0.0,0.0,10010.37662,37962.98292,81771.20269,54326.97075,71365.00598,76536.1238,413.7588583,76342.72427,77641.25949,78434.54935,78726.5078,81778.64862,49663.89506,66546.2081,66546.2081,66546.2081,101698.0641,101698.0641,34909.53768,331240.4394,334059.1158,245599.709,254780.1036,101737.1456,275865.4593,320091.092,324242.3803,265822.6412,249608.9858,167313.9303,222331.1397,73.0,54.0,37.0,29.0,24.0,32.0,47.0,41.0,32.0,19.0,14.0,20.0,04/08/23 14.17,1.0
AQLZ417,1.0,Q,,,,,,Perd. Eceran Alat Rumah Tangga,0.0,0.0,0.0,1.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
RCV4878,41.0,B,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,1.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62687.21668,62689.28916,62685.59807,62688.50457,62684.93159,62693.5708,0.0,0.0,0.0,0.0,0.0,0.0,8510.178642,4679.107987,7763.42687,7599.859393,12663.82881,6560.154949,8430.547666,4624.364876,7637.120922,7489.558844,13156.94165,6321.975394,236.0,183.0,192.0,197.0,166.0,188.0,102.0,81.0,74.0,74.0,57.0,54.0,04/08/23 14.17,0.0
SQDN224,40.0,L,F,,K,Pedagang,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,713.8693145,47.43379921,244.2802672,279.9510124,410.0117548,0.0,1957.717042,829.9429978,568.6596738,0.0,0.0,0.0,0.0,0.0,0.0,223.7080427,353.7687852,0.0,1901.474072,773.7000281,512.4167042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14647.12134,12520.73102,11258.44277,14346.52088,14104.58387,13698.01504,14330.54485,13912.72504,8318.743462,14302.41465,15846.25246,12913.16233,528.0,412.0,452.0,490.0,474.0,464.0,45.0,37.0,42.0,35.0,33.0,30.0,04/08/23 14.17,0.0
SDIZB57,1.0,Q,,,,,,Perd. Eceran Alat Rumah Tangga,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
PFR8819,11.0,F,,,,,,Jasa Pendidikan Lainnya,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AQR0784,37.0,F,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,661.5660257,326.3398046,0.0,239.5149248,1012.929994,1758.240297,216.838667,217.5097722,379.4373594,0,431.9799494,1389.109618,0.0,0.0,0.0,0.0,0.0,0.0,216.838667,217.5097722,379.4373594,0.0,431.9799494,1389.109618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.504978,0.0,162.0799213,0.0,0.0,0.0,1725.833872,0.0,620.2995641,0.0,0.0,0.0,34.0,25.0,21.0,22.0,28.0,36.0,5.0,6.0,3.0,4.0,4.0,5.0,04/08/23 14.17,0.0
FD23495,36.0,G,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,04/08/23 14.17,0.0
DWQ6809,43.0,F,F,,K,ASN,,,0.0,0.0,1.0,0.0,0.0,0.0,CHAIN,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AKON793,31.0,B,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128.5007,5284.821991,5541.247258,6033.574381,6476.625787,4909.68061,10848.98031,6078.733197,5750.880554,5736.915495,7246.692421,4728.343504,282.0,241.0,262.0,298.0,277.0,194.0,174.0,100.0,107.0,99.0,136.0,73.0,04/08/23 14.17,0.0
YW86712,65.0,C,F,,K,ASN,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,246.4746857,0.0,0.0,0.0,0,0.0,159.9398903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9398903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14263.29324,20555.54668,20792.42063,12971.97947,13562.73784,14397.00513,14947.61277,19771.2185,19604.55111,13267.37205,12663.67323,10915.34449,424.0,542.0,449.0,295.0,291.0,217.0,105.0,90.0,98.0,58.0,44.0,37.0,04/08/23 14.17,0.0
AMUO711,37.0,H,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
