kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data
AXU7165,32.0,G,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32578.97799,32603.67604,32758.56841,32924.30062,33097.05554,33242.43398,20015.31665,20015.31665,20015.31665,20015.31665,20015.31665,20015.31665,0.0,0.0,0.0,2071.820627,0.0,0.0,0.0,0.0,0.0,2108.292463,0.0,0.0,5.0,3.0,12.0,24.0,2.0,26.0,0.0,1.0,2.0,7.0,0.0,6.0,04/08/23 14.17
LF66172,38.0,F,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
EJD6611,35.0,X,F,,K,Penganggur/Belum Bekerja/Pencari Kerja,SUAMI,,1.0,0.0,1.0,0.0,1.0,0.0,RITEL,,,1220.43389,0.0,185.0316992,13437.95633,15496.87636,16384.9902,1286.31881,0.0,0.0,14379.84751,14279.4008,16033.98805,0.0,0.0,0.0,0.0,0.0,0.0,1286.31881,0.0,0.0,319.105104,218.6583943,1973.245641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19707.83451,646.6979049,1549.916057,1665.475675,695.8418166,0.0,18573.1117,747.1446147,0.0,0.0,2.0,2.0,30.0,17.0,32.0,18.0,0.0,0.0,4.0,1.0,2.0,1.0,04/08/23 14.17
BAM1373,47.0,K,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,3317.098261,1549.065869,0.0,0.0,0.0,0.0,5293.499705,1917.467857,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5293.499705,1917.467857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.230104,799.734252,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,04/08/23 14.17
AQWW186,52.0,E,M,,K,Karyawan,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,04/08/23 14.17
TBT5021,24.0,K,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,1.0,,,,447.4149128,885.3212345,1248.070128,481.7176497,134.6666282,424.3858507,0.0,0.0,2286.564128,669.3470297,502.3759948,217.6831939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.528132,0.0,0.0,0.0,23049.01758,23745.37078,24437.8518,25126.48228,25811.28353,26492.27693,0.0,0.0,0.0,0.0,0.0,0.0,5279.259632,6396.16444,344.918518,4301.975112,766.8891732,3781.048158,4977.107213,3966.805891,1962.135616,4468.946147,1051.581974,4102.335771,13.0,9.0,3.0,10.0,4.0,7.0,21.0,24.0,23.0,17.0,12.0,28.0,04/08/23 14.17
IBA2162,28.0,P,F,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,873.0082101,1484.321726,1895.45998,2160.057679,1256.482366,1853.861278,502.9715832,312.4,978.3726659,1949.998861,1175.031819,928.4253656,0.0,32.99353206,565.1926322,567.3017435,567.3017435,567.3017435,502.9715832,0.0,0.0,0.0,0.0,0.0,23559.84582,24090.14187,24617.77791,25145.40875,25667.83352,26187.65917,0.0,0.0,0.0,0.0,0.0,0.0,9371.11205,3780.762739,13348.83282,10952.72433,9687.225309,19528.47567,9561.683633,3114.790073,12377.20662,11727.69137,10036.8267,3013.313625,57.0,49.0,76.0,76.0,77.0,80.0,17.0,17.0,43.0,42.0,40.0,35.0,04/08/23 14.17
SQ42016,34.0,H,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,277.9469994,998.0387971,3008.293969,0.0,0.0,0.0,0,1977.795641,2001.944573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.795641,2001.944573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3421.761769,416.1973003,3339.138878,9746.566521,18766.00643,52927.67913,3473.985307,996.0967379,3194.518771,6871.929134,18741.85749,53943.41697,15.0,19.0,27.0,27.0,42.0,56.0,2.0,2.0,5.0,4.0,5.0,18.0,04/08/23 14.17
F402912,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
BI74970,37.0,K,F,,K,Dokter,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.139827756,0.0,0.0,0.0,0.0,0.0,60.42755906,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.42755906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,11.0,14.0,11.0,10.0,6.0,9.0,12.0,4.0,5.0,4.0,04/08/23 14.17
SSYD322,37.0,X,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,RITEL,,,137274.7095,80493.96401,60305.65329,78843.56083,0.0,0.0,208118.128,63726.33674,77151.90527,19097.35689,0.0,0.0,2523.007874,2523.007874,2523.007874,2523.007874,0.0,0.0,204181.1202,59789.32887,73214.8974,15160.34902,0.0,0.0,68034.26701,68595.85644,69153.88379,69708.37163,0.0,0.0,126141.1673,126141.1673,126141.1673,126141.1673,0.0,0.0,95997.18065,208519.3715,105063.9161,368338.3243,0.0,0.0,241335.8926,195093.803,163118.4645,200814.7899,0.0,0.0,31.0,31.0,42.0,34.0,0.0,0.0,193.0,172.0,142.0,166.0,0.0,0.0,04/08/23 14.17
SAVBD94,46.0,M,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
YH67540,39.0,I,F,,K,,SUAMI,,0.0,1.0,1.0,0.0,0.0,0.0,,,,396.5867049,0.0,0.0,0.0,0.0,0.0,844.3528403,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.3528403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6808.682776,0.0,0.0,0.0,0.0,0.0,7850.355104,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
ARF8074,58.0,I,M,,K,Technical / Engineering-lainnya,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,3212.751521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24305.46829,0.0,0.0,0.0,0.0,0.0,22847.00837,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MBKI270,25.0,K,M,,B,Usaha Mandiri,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,189787.9111,0.0,0.0,0.0,0.0,0.0,149047.7563,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149047.7563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87709.45184,0.0,0.0,0.0,0.0,0.0,225410.4794,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
HPJ2458,53.0,F,M,,K,ASN,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
WP66693,35.0,R,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,7032.124509,7031.228854,7029.5134,7024.168337,7034.812829,7129.790707,7033.907635,7031.186024,7031.255906,7024.449873,7024.005343,7087.803529,6319.478557,6319.478557,6319.478557,6319.478557,6319.478557,6319.478557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,04/08/23 14.17
AMJZ941,35.0,F,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,10117.22916,51313.78403,0.0,0.0,0.0,0.0,544.3636108,51313.78403,0.0,0,0.0,0.0,0.0,51313.78403,0.0,0.0,0.0,0.0,108.4805962,0.0,0.0,0.0,0.0,0.0,51224.65003,51313.78403,0.0,0.0,0.0,0.0,51313.78403,51313.78403,0.0,0.0,0.0,0.0,80788.03585,0.0,0.0,0.0,0.0,0.0,30018.61544,51313.78403,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
LBR1684,39.0,M,F,,B,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,2198.325354,33928.12106,33903.64101,33879.19038,33854.05645,33830.15143,0.0,33943.9555,33918.95346,33893.97012,33869.85581,33844.90945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33943.9555,33918.95346,33893.97012,33869.85581,33844.90945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33742.25654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
ASDA407,33.0,X,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DK07809,35.0,G,M,,K,,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DFY6318,43.0,L,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,15.3300935,264.7976097,860.2350886,0.0,0.0,532.0845051,0,353.2192773,1163.734885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0845051,0.0,353.2192773,1163.734885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9799.31946,11583.36312,10987.5142,11132.90474,8645.735799,8141.117337,9779.678642,10247.21288,12347.6494,9374.476448,7314.093926,7262.607846,111.0,148.0,138.0,125.0,109.0,89.0,106.0,99.0,85.0,78.0,70.0,70.0,04/08/23 14.17
SCPV131,39.0,X,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,2465.879678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41461.17719,0.0,0.0,0.0,0.0,0.0,37824.4207,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MH36788,66.0,J,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,1.0,0.0,0.0,RITEL,,,30737.88658,34539.90925,102303.9351,94199.99061,246214.718,10523.32129,13673.66351,34492.08816,12395.76667,372104.13,426609.7713,3512.485315,0.0,0.0,0.0,0.0,0.0,0.0,13322.14495,34140.5696,12044.24811,371752.6115,426258.2527,3160.966755,1119223.992,1124148.43,1164221.546,1188650.605,1204948.338,1206472.001,897067.4398,897067.4398,1065796.349,1065796.349,1065796.349,1065796.349,2160484.27,2322465.833,2076973.458,2769163.269,3966967.145,1440867.095,2139665.846,2328897.419,1717265.821,2714657.627,4390064.431,1438810.712,136.0,166.0,135.0,147.0,171.0,101.0,207.0,225.0,152.0,158.0,156.0,127.0,04/08/23 14.17
G653406,34.0,B,M,,B,Usaha Mandiri,,,0.0,0.0,1.0,0.0,1.0,0.0,PARTNERSHIP,,,0.0,0.0,817.8047603,775.8007572,238.501565,1095.74988,0.0,0.0,571.7942562,731.7531145,719.1476167,88.21214145,0.0,0.0,160.8031496,695.1113611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.5647638,0.0,267.3880343,0.0,1978.024606,0.0,0.0,0.0,1686.067773,0.0,1955.897638,27.0,51.0,9.0,16.0,14.0,28.0,2.0,3.0,2.0,2.0,2.0,4.0,04/08/23 14.17
DWU5964,41.0,E,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,33846.53979,25002.6198,0.0,0.0,0.0,0.0,33901.51398,33808.15973,0.0,0,0.0,0.0,33737.90284,33737.90284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33808.15973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
REHU649,45.0,G,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,2367.57342,0.0,6463.981174,9025.933633,16691.96771,21937.35506,164.8965129,0.0,5405.089918,7372.914651,9689.99072,21940.77889,0.0,0.0,0.0,0.0,0.0,0.0,164.8965129,0.0,5405.089918,7372.914651,9689.99072,21940.77889,18850.1527,19989.49353,21123.16592,22251.19819,23373.61839,24490.45437,0.0,0.0,0.0,0.0,0.0,0.0,16913.34927,6095.649747,556.2116142,908.5606018,11619.4169,0.0,18478.79914,0.0,0.0,0.0,0.0,0.0,68.0,13.0,26.0,13.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
LAX8216,37.0,Q,F,,K,Ibu RT,GAJI SUAMI,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DCT4526,26.0,K,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74662542,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,04/08/23 14.17
TLX8248,0.0,R,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MPY1184,27.0,E,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,CHAIN,,,8289.898311,7478.50538,7438.251443,6757.275156,6580.329002,7318.604895,12579.21874,1377.262894,5928.957972,10326.30496,5213.195571,10935.25357,0.0,0.0,0.0,0.0,0.0,0.0,12579.21874,1377.262894,5928.957972,10326.30496,5213.195571,10935.25357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102422.4967,110491.9514,110061.2829,130808.4902,115099.496,59082.60665,113624.4525,101183.015,105663.9359,135921.5996,101869.2692,58881.20044,2004.0,2038.0,2167.0,2629.0,2215.0,1212.0,116.0,105.0,115.0,204.0,134.0,80.0,04/08/23 14.17
KQR4123,2.0,G,,,,,,Jasa Kegiatan Sosial,1.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
WR27158,61.0,Q,F,,K,,LAINNYA,,0.0,0.0,1.0,0.0,0.0,1.0,,,,34197.49317,16406.97879,0.0,0.0,0.0,0.0,34281.13794,34209.05041,0.0,0,0.0,0.0,34089.37458,0.0,0.0,0.0,0.0,0.0,0.0,34209.05041,0.0,0.0,0.0,0.0,33737.85602,0.0,0.0,0.0,0.0,0.0,33737.85602,0.0,0.0,0.0,0.0,0.0,33843.42372,0.0,0.0,0.0,0.0,0.0,33915.51125,34218.03037,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DKG7640,31.0,H,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,1.0,0.0,0.0,RITEL,,,12293.48831,1336.509996,4398.757542,1170.478646,421.6789068,473.4832937,836.1395669,0.0,2373.537177,3797.93899,333.1706412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.1395669,0.0,1560.826265,3797.93899,333.1706412,0.0,68889.71204,19298.37078,19846.07466,20390.74979,20932.41282,21471.08064,2904.356299,0.0,0.0,0.0,0.0,0.0,179857.388,105872.3111,127798.3005,80024.53452,74785.00039,73132.70281,176015.5098,106400.6387,126373.8987,83489.30287,75274.83605,73151.89138,144.0,78.0,149.0,119.0,99.0,95.0,416.0,401.0,327.0,292.0,249.0,230.0,04/08/23 14.17
NACN234,26.0,N,F,,B,Mahasiswa Diploma / S1 / S2,,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.3484252,0.0,0.0,0.0,0.0,4444.633296,4737.567773,5030.50225,5323.436727,5616.371204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45615.95121,30517.78972,35170.15087,34422.9479,5534.397075,0.0,45338.23137,30062.91121,35888.39911,34632.39679,5616.371204,0.0,115.0,96.0,101.0,97.0,10.0,0.0,57.0,32.0,53.0,26.0,0.0,0.0,04/08/23 14.17
RVY0161,34.0,L,F,,K,Pedagang,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,3943.819638,6999.399975,6480.647447,1141.90351,0.0,0.0,1702.973622,3886.997764,12860.70679,1575.626912,1388.616929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.973622,3886.997764,12691.97788,1575.626912,1388.616929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422222.9694,322683.0801,284759.3644,259188.8082,160667.3781,0.0,420199.4381,313709.3711,296044.4443,264379.9729,161141.8821,0.0,1532.0,1088.0,1135.0,1086.0,840.0,0.0,797.0,655.0,640.0,559.0,363.0,0.0,04/08/23 14.17
PEW2461,11.0,H,,,,,,Jasa Kegiatan Lainnya,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SEUJ831,9.0,O,,,,,,Perdagangan Eceran Motor,0.0,0.0,1.0,1.0,0.0,0.0,RITEL,,,436131.1057,422528.3407,340263.4817,293389.0162,268594.3502,308342.6474,654388.9969,452088.786,382147.6922,321127.3941,295971.0747,247643.55,280855.4038,0.0,0.0,0.0,0.0,0.0,372119.5931,452088.786,382147.6922,321127.3941,295971.0747,247643.55,947686.1125,666471.2643,666471.2643,624289.0371,624289.0371,624289.0371,807078.6884,666471.2643,666471.2643,624289.0371,624289.0371,624289.0371,146330.9436,105551.5349,749278.2421,756940.3308,100327.5731,142395.8875,348631.1545,175492.6287,810298.5403,782096.6502,148655.0978,27075.91908,9.0,10.0,20.0,19.0,10.0,14.0,23.0,27.0,33.0,36.0,25.0,19.0,04/08/23 14.17
SDYPL40,0.0,Q,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
